,subject,sentence_type,question,speaker,intonation,illocution,annoyance,authority,polite,stance,illoc_2,perloc_2,gender,age,race,region,bias,exp_date,speaker_gen
5658,R_Tdgp4vsSVBEQ0QV,Imperative,Dinner,Ed,H_Level,wish,58,45,53,85,,,M,30s,Caucasian_A,"ann arbor, michigan",wish,2/8/16,M
5659,R_Tdgp4vsSVBEQ0QV,Imperative,Well,Andrea,H_Level,wish,18,44,87,81,,,M,30s,Caucasian_A,"ann arbor, michigan",wish,2/8/16,F
5660,R_Tdgp4vsSVBEQ0QV,Imperative,Cookie,Kate,H_Level,request,7,44,89,88,,,M,30s,Caucasian_A,"ann arbor, michigan",suggestion,2/8/16,F
5661,R_Tdgp4vsSVBEQ0QV,Imperative,Cards,Andrea,H_Level,request,66,55,47,50,,,M,30s,Caucasian_A,"ann arbor, michigan",invitation,2/8/16,F
5662,R_10P1IY4kRUDvTbC,Imperative,Report,Kate,Rise,request,0,100,0,50,,,M,20s,Asian_A,USA,command,2/8/16,F
5663,R_10P1IY4kRUDvTbC,Imperative,Friday,Aron,Fall,request,60,100,20,40,,,M,20s,Asian_A,USA,command,2/8/16,M
5664,R_10P1IY4kRUDvTbC,Imperative,Pill,Kate,H_Level,request,0,80,60,50,,,M,20s,Asian_A,USA,advice,2/8/16,F
5665,R_10P1IY4kRUDvTbC,Imperative,Highway,Ed,Rise,request,60,90,50,50,,,M,20s,Asian_A,USA,advice,2/8/16,M
5666,R_10P1IY4kRUDvTbC,Imperative,Dinner,Ed,Level,suggestion,70,80,20,30,,,M,20s,Asian_A,USA,wish,2/8/16,M
5667,R_10P1IY4kRUDvTbC,Imperative,Well,Andrea,Rise,wish,10,0,60,50,,,M,20s,Asian_A,USA,wish,2/8/16,F
5668,R_10P1IY4kRUDvTbC,Imperative,Cookie,Kate,Level,request,0,0,100,100,,,M,20s,Asian_A,USA,suggestion,2/8/16,F
5669,R_10P1IY4kRUDvTbC,Imperative,Cards,Andrea,Level,suggestion,80,0,50,50,,,M,20s,Asian_A,USA,invitation,2/8/16,F
5670,R_1Fh3am4bzbrcdb3,Imperative,Report,Kate,H_Level,request,0,61,71,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",command,2/8/16,F
5671,R_1Fh3am4bzbrcdb3,Imperative,Friday,Aron,Rise,request,20,61,70,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",command,2/8/16,M
5672,R_1Fh3am4bzbrcdb3,Imperative,Pill,Kate,Fall,request,0,60,81,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",advice,2/8/16,F
5673,R_1Fh3am4bzbrcdb3,Imperative,Highway,Ed,Rise,suggestion,10,30,59,50,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",advice,2/8/16,M
5674,R_1Fh3am4bzbrcdb3,Imperative,Dinner,Ed,H_Level,wish,10,10,80,50,,"Once again, not a lot of warmth for such a wish - you would expect the speaker to sound a littlemore upbeat.",F,50s_60s,Caucasian_A,"Brooklyn, NY",wish,2/8/16,M
5675,R_1Fh3am4bzbrcdb3,Imperative,Well,Andrea,H_Level,wish,4,6,80,70,,She sounded very laid back - maybe not that invested emotionally in her comment.,F,50s_60s,Caucasian_A,"Brooklyn, NY",wish,2/8/16,F
5676,R_1Fh3am4bzbrcdb3,Imperative,Cookie,Kate,H_Level,invitation,0,10,80,59,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",suggestion,2/8/16,F
5677,R_1Fh3am4bzbrcdb3,Imperative,Cards,Andrea,Level,suggestion,10,10,60,30,,,F,50s_60s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,F
5678,R_2e3C6j4vpghakV8,Imperative,Report,Kate,H_Level,request,0,0,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,command,2/8/16,F
5679,R_2e3C6j4vpghakV8,Imperative,Friday,Aron,H_Level,request,0,100,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,command,2/8/16,M
5680,R_2e3C6j4vpghakV8,Imperative,Pill,Kate,Fall,request,0,100,100,100,No,friendly,M,20s,Hispanic_A,El Paso,advice,2/8/16,F
5681,R_2e3C6j4vpghakV8,Imperative,Highway,Ed,Level,request,100,100,0,0,No,pessimistic,M,20s,Hispanic_A,El Paso,advice,2/8/16,M
5682,R_2e3C6j4vpghakV8,Imperative,Dinner,Ed,H_Level,wish,0,0,100,100,No,friendly,M,20s,Hispanic_A,El Paso,wish,2/8/16,M
5683,R_2e3C6j4vpghakV8,Imperative,Well,Andrea,Fall,wish,0,100,100,100,No,optimistic,M,20s,Hispanic_A,El Paso,wish,2/8/16,F
5684,R_2e3C6j4vpghakV8,Imperative,Cookie,Kate,Rise,request,100,0,0,0,No,snobbish,M,20s,Hispanic_A,El Paso,suggestion,2/8/16,F
5685,R_2e3C6j4vpghakV8,Imperative,Cards,Andrea,Fall,request,0,0,100,100,No,friendly,M,20s,Hispanic_A,El Paso,invitation,2/8/16,F
5686,R_10ovNBKxv01DXGQ,Imperative,Report,Kate,Rise,request,0,0,60,61,,,F,30s,Caucasian_A,"St. Petersburg, Florida",command,2/8/16,F
5687,R_10ovNBKxv01DXGQ,Imperative,Friday,Aron,H_Level,request,60,50,60,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",command,2/8/16,M
5688,R_10ovNBKxv01DXGQ,Imperative,Pill,Kate,Fall,request,0,70,70,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",advice,2/8/16,F
5689,R_10ovNBKxv01DXGQ,Imperative,Highway,Ed,H_Level,suggestion,10,20,50,60,,,F,30s,Caucasian_A,"St. Petersburg, Florida",advice,2/8/16,M
5690,R_10ovNBKxv01DXGQ,Imperative,Dinner,Ed,Rise,wish,10,0,40,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",wish,2/8/16,M
5691,R_10ovNBKxv01DXGQ,Imperative,Well,Andrea,H_Level,wish,10,0,81,91,,,F,30s,Caucasian_A,"St. Petersburg, Florida",wish,2/8/16,F
5692,R_10ovNBKxv01DXGQ,Imperative,Cookie,Kate,Rise,wish,0,0,50,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",suggestion,2/8/16,F
5693,R_10ovNBKxv01DXGQ,Imperative,Cards,Andrea,Rise,invitation,0,0,50,50,,,F,30s,Caucasian_A,"St. Petersburg, Florida",invitation,2/8/16,F
5694,R_TsZduhZhO3gd28x,Imperative,Report,Kate,Fall,request,62,88,30,51,,,F,50s_60s,Caucasian_A,Corinth,command,2/8/16,F
5695,R_TsZduhZhO3gd28x,Imperative,Friday,Aron,Rise,request,0,82,50,51,,,F,50s_60s,Caucasian_A,Corinth,command,2/8/16,M
5696,R_TsZduhZhO3gd28x,Imperative,Pill,Kate,Rise,request,0,72,92,78,,,F,50s_60s,Caucasian_A,Corinth,advice,2/8/16,F
5697,R_TsZduhZhO3gd28x,Imperative,Highway,Ed,Level,suggestion,18,33,11,51,,,F,50s_60s,Caucasian_A,Corinth,advice,2/8/16,M
5698,R_TsZduhZhO3gd28x,Imperative,Dinner,Ed,Fall,wish,0,0,100,97,,,F,50s_60s,Caucasian_A,Corinth,wish,2/8/16,M
5699,R_TsZduhZhO3gd28x,Imperative,Well,Andrea,Level,wish,0,1,83,85,,,F,50s_60s,Caucasian_A,Corinth,wish,2/8/16,F
5700,R_TsZduhZhO3gd28x,Imperative,Cookie,Kate,Fall,invitation,0,62,83,85,,,F,50s_60s,Caucasian_A,Corinth,suggestion,2/8/16,F
5701,R_TsZduhZhO3gd28x,Imperative,Cards,Andrea,H_Level,request,0,55,52,71,,,F,50s_60s,Caucasian_A,Corinth,invitation,2/8/16,F
5702,R_xlJyu40iCJLo5pv,Imperative,Report,Kate,Fall,request,0,0,51,50,no,"None of these are displaying any types of feelings.  They talk like robots, flat, monotone....",F,30s,Caucasian_A,Miami,command,2/8/16,F
5703,R_xlJyu40iCJLo5pv,Imperative,Friday,Aron,Fall,request,0,0,51,50,no,"lazy, couldn't even open his mouth to enunciate the words.",F,30s,Caucasian_A,Miami,command,2/8/16,M
5704,R_xlJyu40iCJLo5pv,Imperative,Pill,Kate,H_Level,suggestion,0,0,81,51,no,no,F,30s,Caucasian_A,Miami,advice,2/8/16,F
5705,R_xlJyu40iCJLo5pv,Imperative,Highway,Ed,Rise,suggestion,0,8,89,88,no,no,F,30s,Caucasian_A,Miami,advice,2/8/16,M
5706,R_xlJyu40iCJLo5pv,Imperative,Dinner,Ed,Fall,wish,0,0,80,51,no,no,F,30s,Caucasian_A,Miami,wish,2/8/16,M
5707,R_xlJyu40iCJLo5pv,Imperative,Well,Andrea,Fall,wish,0,0,51,50,no,no,F,30s,Caucasian_A,Miami,wish,2/8/16,F
5708,R_xlJyu40iCJLo5pv,Imperative,Cookie,Kate,Fall,invitation,0,0,99,98,no,no,F,30s,Caucasian_A,Miami,suggestion,2/8/16,F
5709,R_xlJyu40iCJLo5pv,Imperative,Cards,Andrea,Level,suggestion,5,0,53,49,"bored, this person is BORED",no,F,30s,Caucasian_A,Miami,invitation,2/8/16,F
5710,R_2v81wZKS4g65rv4,Imperative,Report,Kate,Fall,request,37,33,56,55,,"sounds young and not very experienced, unsure of her command",F,40s,Caucasian_A,"Portland, Oregon  USA",command,2/8/16,F
5711,R_2v81wZKS4g65rv4,Imperative,Friday,Aron,Fall,request,48,34,50,50,making a stement or command but does not sound authoratitive ,sound bored with the direction,F,40s,Caucasian_A,"Portland, Oregon  USA",command,2/8/16,M
5712,R_2v81wZKS4g65rv4,Imperative,Pill,Kate,H_Level,suggestion,4,46,68,54,she is giving advise or a command without any autority in her voice,,F,40s,Caucasian_A,"Portland, Oregon  USA",advice,2/8/16,F
5713,R_2v81wZKS4g65rv4,Imperative,Highway,Ed,Level,suggestion,61,56,66,61,"he had bad traffic on the highway, thats why he is telling somone to avoid it",he sounds annoyed with his experience on the highway,F,40s,Caucasian_A,"Portland, Oregon  USA",advice,2/8/16,M
5714,R_2v81wZKS4g65rv4,Imperative,Dinner,Ed,H_Level,wish,42,24,61,62,sounds like he says this phrase many times and it has no real meaning to him anymore,speaker sounds bored,F,40s,Caucasian_A,"Portland, Oregon  USA",wish,2/8/16,M
5715,R_2v81wZKS4g65rv4,Imperative,Well,Andrea,Fall,wish,62,40,54,56,does not sound sincere,"speaker sounds a bit annoyed, and not very sincere in her well wishes",F,40s,Caucasian_A,"Portland, Oregon  USA",wish,2/8/16,F
5716,R_2v81wZKS4g65rv4,Imperative,Cookie,Kate,Rise,wish,0,17,93,84,"is an invitation, but comes out as a qustion ",sound very friendly,F,40s,Caucasian_A,"Portland, Oregon  USA",suggestion,2/8/16,F
5717,R_2v81wZKS4g65rv4,Imperative,Cards,Andrea,H_Level,invitation,28,30,70,68,"inflection at the end of sentance, on the word cards like its almost a quesion more than a statement",,F,40s,Caucasian_A,"Portland, Oregon  USA",invitation,2/8/16,F
5718,R_3EikMr69YQJd7Um,Imperative,Report,Kate,Level,request,14,88,55,51,,,F,30s,Caucasian_A,Pennellville,command,2/8/16,F
5719,R_3EikMr69YQJd7Um,Imperative,Friday,Aron,Level,request,15,51,44,48,,,F,30s,Caucasian_A,Pennellville,command,2/8/16,M
5720,R_3EikMr69YQJd7Um,Imperative,Pill,Kate,Rise,request,1,99,76,81,,,F,30s,Caucasian_A,Pennellville,advice,2/8/16,F
5721,R_3EikMr69YQJd7Um,Imperative,Highway,Ed,Rise,suggestion,0,41,66,50,,,F,30s,Caucasian_A,Pennellville,advice,2/8/16,M
5722,R_3EikMr69YQJd7Um,Imperative,Dinner,Ed,Fall,wish,5,77,94,84,,,F,30s,Caucasian_A,Pennellville,wish,2/8/16,M
5723,R_3EikMr69YQJd7Um,Imperative,Well,Andrea,Rise,wish,0,54,76,86,,,F,30s,Caucasian_A,Pennellville,wish,2/8/16,F
5724,R_3EikMr69YQJd7Um,Imperative,Cookie,Kate,Rise,invitation,0,0,61,66,,,F,30s,Caucasian_A,Pennellville,suggestion,2/8/16,F
5725,R_3EikMr69YQJd7Um,Imperative,Cards,Andrea,Level,suggestion,10,59,71,52,,,F,30s,Caucasian_A,Pennellville,invitation,2/8/16,F
5726,R_PNIWRc8sFyQSo9P,Imperative,Report,Kate,H_Level,request,5,14,86,62,No comments,She sounds forgiving and not authoritative at all. I feel like she's the kind of boss people might not respect.,F,30s,Caucasian_A,"Hoffman Estates, IL",command,2/8/16,F
5727,R_PNIWRc8sFyQSo9P,Imperative,Friday,Aron,H_Level,request,14,54,65,53,No comments,This sounds like a teacher speaking to a class.,F,30s,Caucasian_A,"Hoffman Estates, IL",command,2/8/16,M
5728,R_PNIWRc8sFyQSo9P,Imperative,Pill,Kate,Level,request,17,24,52,51,No comments,She sounds like a bored doctor/nurse/etc. telling a patient what to do.,F,30s,Caucasian_A,"Hoffman Estates, IL",advice,2/8/16,F
5729,R_PNIWRc8sFyQSo9P,Imperative,Highway,Ed,Fall,suggestion,34,48,19,33,No,He sounds unfriendly,F,30s,Caucasian_A,"Hoffman Estates, IL",advice,2/8/16,M
5730,R_PNIWRc8sFyQSo9P,Imperative,Dinner,Ed,Rise,info_s,9,18,55,53,No comments,"He sounds a little annoyed, but not too much. He sounds a little like a father speaking to a teenager.",F,30s,Caucasian_A,"Hoffman Estates, IL",wish,2/8/16,M
5731,R_PNIWRc8sFyQSo9P,Imperative,Well,Andrea,H_Level,wish,31,0,51,50,No comments,"She almost sounds like she's saying ""get well"" because she is obligated to do so.",F,30s,Caucasian_A,"Hoffman Estates, IL",wish,2/8/16,F
5732,R_PNIWRc8sFyQSo9P,Imperative,Cookie,Kate,H_Level,invitation,0,0,83,90,No comments,It sounds like a mother speaking to a small child.,F,30s,Caucasian_A,"Hoffman Estates, IL",suggestion,2/8/16,F
5733,R_PNIWRc8sFyQSo9P,Imperative,Cards,Andrea,Rise,suggestion,33,0,55,50,No comments,She just sounds very unsure of herself.,F,30s,Caucasian_A,"Hoffman Estates, IL",invitation,2/8/16,F
5734,R_1JJGKbmKRSjLrOV,Imperative,Report,Kate,H_Level,request,23,13,16,22,,"unfriendly, snobbish",F,20s,Caucasian_A,Fort Pierce,command,2/8/16,F
5735,R_1JJGKbmKRSjLrOV,Imperative,Friday,Aron,H_Level,request,19,39,64,81,,optimistic,F,20s,Caucasian_A,Fort Pierce,command,2/8/16,M
5736,R_1JJGKbmKRSjLrOV,Imperative,Pill,Kate,Level,request,10,57,78,83,probably a doctor.,friendly/helpful,F,20s,Caucasian_A,Fort Pierce,advice,2/8/16,F
5737,R_1JJGKbmKRSjLrOV,Imperative,Highway,Ed,Level,suggestion,65,53,42,62,,,F,20s,Caucasian_A,Fort Pierce,advice,2/8/16,M
5738,R_1JJGKbmKRSjLrOV,Imperative,Dinner,Ed,H_Level,wish,60,22,38,53,,,F,20s,Caucasian_A,Fort Pierce,wish,2/8/16,M
5739,R_1JJGKbmKRSjLrOV,Imperative,Well,Andrea,Fall,wish,32,35,55,52,,,F,20s,Caucasian_A,Fort Pierce,wish,2/8/16,F
5740,R_1JJGKbmKRSjLrOV,Imperative,Cookie,Kate,Fall,request,4,61,44,75,Very fast talker.,,F,20s,Caucasian_A,Fort Pierce,suggestion,2/8/16,F
5741,R_1JJGKbmKRSjLrOV,Imperative,Cards,Andrea,Rise,request,5,19,15,50,,friendly,F,20s,Caucasian_A,Fort Pierce,invitation,2/8/16,F
5742,R_0VfLBoUvyricW4h,Imperative,Report,Kate,Rise,wish,40,69,55,52,,,M,30s,Caucasian_A,new jersey,command,2/8/16,F
5743,R_0VfLBoUvyricW4h,Imperative,Friday,Aron,Rise,request,28,41,60,56,,,M,30s,Caucasian_A,new jersey,command,2/8/16,M
5744,R_0VfLBoUvyricW4h,Imperative,Pill,Kate,Fall,suggestion,22,60,55,63,,,M,30s,Caucasian_A,new jersey,advice,2/8/16,F
5745,R_0VfLBoUvyricW4h,Imperative,Highway,Ed,H_Level,suggestion,33,46,62,52,,,M,30s,Caucasian_A,new jersey,advice,2/8/16,M
5746,R_0VfLBoUvyricW4h,Imperative,Dinner,Ed,Rise,info_s,17,29,73,64,,,M,30s,Caucasian_A,new jersey,wish,2/8/16,M
5747,R_0VfLBoUvyricW4h,Imperative,Well,Andrea,Fall,suggestion,17,35,65,81,,,M,30s,Caucasian_A,new jersey,wish,2/8/16,F
5748,R_0VfLBoUvyricW4h,Imperative,Cookie,Kate,Rise,request,23,40,74,70,,,M,30s,Caucasian_A,new jersey,suggestion,2/8/16,F
5749,R_0VfLBoUvyricW4h,Imperative,Cards,Andrea,Fall,invitation,16,30,67,67,,,M,30s,Caucasian_A,new jersey,invitation,2/8/16,F
5750,R_3MfYwWULYcIFO57,Imperative,Report,Kate,H_Level,request,5,55,90,70,Sounds like a nice boss,,M,30s,Asian_A,Chicago,command,2/8/16,F
5751,R_3MfYwWULYcIFO57,Imperative,Friday,Aron,H_Level,suggestion,10,70,75,50,,,M,30s,Asian_A,Chicago,command,2/8/16,M
5752,R_3MfYwWULYcIFO57,Imperative,Pill,Kate,Fall,request,0,80,70,70,,,M,30s,Asian_A,Chicago,advice,2/8/16,F
5753,R_3MfYwWULYcIFO57,Imperative,Highway,Ed,Rise,info_s,20,50,65,50,,,M,30s,Asian_A,Chicago,advice,2/8/16,M
5754,R_3MfYwWULYcIFO57,Imperative,Dinner,Ed,Rise,info_s,10,30,65,50,,Sounds like a waiter.,M,30s,Asian_A,Chicago,wish,2/8/16,M
5755,R_3MfYwWULYcIFO57,Imperative,Well,Andrea,Rise,suggestion,20,50,50,50,"Sounded like she was asking a question, with that high-ish tone at the end.",,M,30s,Asian_A,Chicago,wish,2/8/16,F
5756,R_3MfYwWULYcIFO57,Imperative,Cookie,Kate,Level,invitation,1,1,80,0,,,M,30s,Asian_A,Chicago,suggestion,2/8/16,F
5757,R_2VQOrwcNEV7OMKv,Imperative,Report,Kate,H_Level,request,9,46,86,50,,,M,30s,Caucasian_A,Seattle,command,2/8/16,F
5758,R_2VQOrwcNEV7OMKv,Imperative,Friday,Aron,Rise,info_s,10,9,95,52,,,M,30s,Caucasian_A,Seattle,command,2/8/16,M
5759,R_2VQOrwcNEV7OMKv,Imperative,Pill,Kate,H_Level,request,2,27,86,51,,It sounds kind of robotic.,M,30s,Caucasian_A,Seattle,advice,2/8/16,F
5760,R_2VQOrwcNEV7OMKv,Imperative,Highway,Ed,Rise,info_s,31,29,72,50,,,M,30s,Caucasian_A,Seattle,advice,2/8/16,M
5761,R_2VQOrwcNEV7OMKv,Imperative,Dinner,Ed,Fall,wish,17,33,74,57,,,M,30s,Caucasian_A,Seattle,wish,2/8/16,M
5762,R_2VQOrwcNEV7OMKv,Imperative,Well,Andrea,Rise,wish,1,11,78,72,,,M,30s,Caucasian_A,Seattle,wish,2/8/16,F
5763,R_2VQOrwcNEV7OMKv,Imperative,Cookie,Kate,Fall,invitation,19,39,91,66,,,M,30s,Caucasian_A,Seattle,suggestion,2/8/16,F
5764,R_2VQOrwcNEV7OMKv,Imperative,Cards,Andrea,H_Level,invitation,67,52,43,50,,,M,30s,Caucasian_A,Seattle,invitation,2/8/16,F
5765,R_ZsGLW0YIaVCyWYN,Imperative,Report,Kate,Fall,request,10,71,79,68,,,F,20s,Caucasian_A,Dallas Texas,command,2/8/16,F
5766,R_ZsGLW0YIaVCyWYN,Imperative,Friday,Aron,Fall,request,31,78,72,74,,,F,20s,Caucasian_A,Dallas Texas,command,2/8/16,M
5767,R_ZsGLW0YIaVCyWYN,Imperative,Pill,Kate,Rise,invitation,0,73,66,79,,,F,20s,Caucasian_A,Dallas Texas,advice,2/8/16,F
5768,R_ZsGLW0YIaVCyWYN,Imperative,Highway,Ed,H_Level,suggestion,0,75,77,77,,,F,20s,Caucasian_A,Dallas Texas,advice,2/8/16,M
5769,R_ZsGLW0YIaVCyWYN,Imperative,Dinner,Ed,Level,wish,0,47,67,73,,,F,20s,Caucasian_A,Dallas Texas,wish,2/8/16,M
5770,R_ZsGLW0YIaVCyWYN,Imperative,Well,Andrea,Rise,wish,25,44,77,66,"She sounds like she is asking a question, but I dont konw why. ",,F,20s,Caucasian_A,Dallas Texas,wish,2/8/16,F
5771,R_ZsGLW0YIaVCyWYN,Imperative,Cookie,Kate,Level,request,0,20,35,61,,,F,20s,Caucasian_A,Dallas Texas,suggestion,2/8/16,F
5772,R_ZsGLW0YIaVCyWYN,Imperative,Cards,Andrea,Fall,suggestion,22,71,64,62,,,F,20s,Caucasian_A,Dallas Texas,invitation,2/8/16,F
5773,R_a5lUXL7X28iw2Sl,Imperative,Report,Kate,Level,request,45,70,60,45,no,no,F,30s,Caucasian_A,"Payson, Utah",command,2/8/16,F
5774,R_a5lUXL7X28iw2Sl,Imperative,Friday,Aron,H_Level,request,0,10,100,50,no,friendly,F,30s,Caucasian_A,"Payson, Utah",command,2/8/16,M
5775,R_a5lUXL7X28iw2Sl,Imperative,Pill,Kate,H_Level,request,0,60,100,50,no,friendly,F,30s,Caucasian_A,"Payson, Utah",advice,2/8/16,F
5776,R_a5lUXL7X28iw2Sl,Imperative,Highway,Ed,Level,suggestion,60,55,50,50,no,no,F,30s,Caucasian_A,"Payson, Utah",advice,2/8/16,M
5777,R_a5lUXL7X28iw2Sl,Imperative,Dinner,Ed,H_Level,wish,5,10,50,50,no,I thought the speaker sounded somewhat sarcastic.,F,30s,Caucasian_A,"Payson, Utah",wish,2/8/16,M
5778,R_a5lUXL7X28iw2Sl,Imperative,Well,Andrea,Fall,wish,0,10,100,100,no,no,F,30s,Caucasian_A,"Payson, Utah",wish,2/8/16,F
5779,R_a5lUXL7X28iw2Sl,Imperative,Cookie,Kate,H_Level,invitation,0,70,100,96,no,she seems hopeful and friendly,F,30s,Caucasian_A,"Payson, Utah",suggestion,2/8/16,F
5780,R_a5lUXL7X28iw2Sl,Imperative,Cards,Andrea,Fall,suggestion,10,100,50,35,no,she seems snobbish,F,30s,Caucasian_A,"Payson, Utah",invitation,2/8/16,F
5781,R_BRmN5IWFJTiRE5z,Imperative,Report,Kate,Rise,request,33,19,65,65,,,F,30s,Multiracial_A,"san francisco, ca",command,2/8/16,F
5782,R_BRmN5IWFJTiRE5z,Imperative,Friday,Aron,H_Level,request,20,17,67,70,,,F,30s,Multiracial_A,"san francisco, ca",command,2/8/16,M
5783,R_BRmN5IWFJTiRE5z,Imperative,Pill,Kate,H_Level,request,7,34,82,68,,,F,30s,Multiracial_A,"san francisco, ca",advice,2/8/16,F
5784,R_BRmN5IWFJTiRE5z,Imperative,Highway,Ed,Fall,suggestion,48,75,43,64,,,F,30s,Multiracial_A,"san francisco, ca",advice,2/8/16,M
5785,R_BRmN5IWFJTiRE5z,Imperative,Dinner,Ed,Fall,wish,17,52,66,72,,,F,30s,Multiracial_A,"san francisco, ca",wish,2/8/16,M
5786,R_BRmN5IWFJTiRE5z,Imperative,Well,Andrea,Fall,wish,8,72,66,74,,,F,30s,Multiracial_A,"san francisco, ca",wish,2/8/16,F
5787,R_BRmN5IWFJTiRE5z,Imperative,Cookie,Kate,Rise,suggestion,19,26,78,77,,,F,30s,Multiracial_A,"san francisco, ca",suggestion,2/8/16,F
5788,R_BRmN5IWFJTiRE5z,Imperative,Cards,Andrea,Rise,invitation,19,19,71,77,,,F,30s,Multiracial_A,"san francisco, ca",invitation,2/8/16,F
5789,R_3HiYzHM4J7X0OPx,Imperative,Report,Kate,Fall,request,17,40,40,49,,,M,20s,Asian_A,new york,command,2/8/16,F
5790,R_3HiYzHM4J7X0OPx,Imperative,Friday,Aron,Level,request,0,19,21,48,,,M,20s,Asian_A,new york,command,2/8/16,M
5791,R_3HiYzHM4J7X0OPx,Imperative,Pill,Kate,Level,request,0,30,51,50,,,M,20s,Asian_A,new york,advice,2/8/16,F
5792,R_3HiYzHM4J7X0OPx,Imperative,Highway,Ed,Rise,request,10,21,40,52,,,M,20s,Asian_A,new york,advice,2/8/16,M
5793,R_3HiYzHM4J7X0OPx,Imperative,Dinner,Ed,Level,suggestion,54,0,37,50,,,M,20s,Asian_A,new york,wish,2/8/16,M
5794,R_3HiYzHM4J7X0OPx,Imperative,Well,Andrea,Fall,wish,0,0,60,64,,,M,20s,Asian_A,new york,wish,2/8/16,F
5795,R_3HiYzHM4J7X0OPx,Imperative,Cookie,Kate,Rise,invitation,0,0,52,61,,,M,20s,Asian_A,new york,suggestion,2/8/16,F
5796,R_3HiYzHM4J7X0OPx,Imperative,Cards,Andrea,H_Level,wish,0,0,50,63,,,M,20s,Asian_A,new york,invitation,2/8/16,F
5797,R_1GUhJbDlZnMwpWc,Imperative,Report,Kate,H_Level,request,0,40,91,50,,,F,30s,Caucasian_A,"Reston, Virginia",command,2/8/16,F
5798,R_1GUhJbDlZnMwpWc,Imperative,Friday,Aron,H_Level,request,0,21,100,51,,,F,30s,Caucasian_A,"Reston, Virginia",command,2/8/16,M
5799,R_1GUhJbDlZnMwpWc,Imperative,Pill,Kate,Level,request,0,80,81,51,,,F,30s,Caucasian_A,"Reston, Virginia",advice,2/8/16,F
5800,R_1GUhJbDlZnMwpWc,Imperative,Highway,Ed,H_Level,suggestion,20,50,40,50,,,F,30s,Caucasian_A,"Reston, Virginia",advice,2/8/16,M
5801,R_1GUhJbDlZnMwpWc,Imperative,Dinner,Ed,Rise,info_s,19,29,0,50,This sounds sarcastic to me.,Either this guy is really socially awkward or he's being sarcastic about this question.,F,30s,Caucasian_A,"Reston, Virginia",wish,2/8/16,M
5802,R_1GUhJbDlZnMwpWc,Imperative,Well,Andrea,H_Level,wish,0,25,100,90,,,F,30s,Caucasian_A,"Reston, Virginia",wish,2/8/16,F
5803,R_1GUhJbDlZnMwpWc,Imperative,Cookie,Kate,Fall,suggestion,11,10,30,50,,English is their second language? That pronunciation of cookie is odd.,F,30s,Caucasian_A,"Reston, Virginia",suggestion,2/8/16,F
5804,R_1GUhJbDlZnMwpWc,Imperative,Cards,Andrea,Level,request,30,10,10,50,"They sound tired and bored, looking for something to do.","Monotone, dull, and sarcastic.",F,30s,Caucasian_A,"Reston, Virginia",invitation,2/8/16,F
5805,R_32PHuaAcVn2GI00,Imperative,Report,Kate,Level,request,60,73,24,35,,,M,20s,Caucasian_A,"Brooklyn, NY",command,2/8/16,F
5806,R_32PHuaAcVn2GI00,Imperative,Friday,Aron,H_Level,request,20,82,59,62,,,M,20s,Caucasian_A,"Brooklyn, NY",command,2/8/16,M
5807,R_32PHuaAcVn2GI00,Imperative,Pill,Kate,H_Level,request,22,69,58,58,,,M,20s,Caucasian_A,"Brooklyn, NY",advice,2/8/16,F
5808,R_32PHuaAcVn2GI00,Imperative,Highway,Ed,H_Level,request,30,55,59,55,,,M,20s,Caucasian_A,"Brooklyn, NY",advice,2/8/16,M
5809,R_32PHuaAcVn2GI00,Imperative,Dinner,Ed,Rise,info_s,27,51,68,58,,,M,20s,Caucasian_A,"Brooklyn, NY",wish,2/8/16,M
5810,R_32PHuaAcVn2GI00,Imperative,Well,Andrea,Level,wish,24,36,68,65,,,M,20s,Caucasian_A,"Brooklyn, NY",wish,2/8/16,F
5811,R_32PHuaAcVn2GI00,Imperative,Cookie,Kate,H_Level,request,16,51,72,81,,,M,20s,Caucasian_A,"Brooklyn, NY",suggestion,2/8/16,F
5812,R_32PHuaAcVn2GI00,Imperative,Cards,Andrea,Rise,invitation,30,21,35,52,,,M,20s,Caucasian_A,"Brooklyn, NY",invitation,2/8/16,F
5813,R_25t63s0P82SaTjy,Imperative,Report,Kate,H_Level,request,50,73,51,51,,,M,20s,Unspecified,Milwaukee WI,command,2/8/16,F
5814,R_25t63s0P82SaTjy,Imperative,Friday,Aron,Fall,request,30,65,51,49,,,M,20s,Unspecified,Milwaukee WI,command,2/8/16,M
5815,R_25t63s0P82SaTjy,Imperative,Pill,Kate,H_Level,suggestion,9,58,77,72,,,M,20s,Unspecified,Milwaukee WI,advice,2/8/16,F
